cutoff_type,rejection_rate,replicate,n_pool,n_accepted,n_rejected,realised_rejection_rate,truth_ttd_bad_rate,truth_reject_bad_rate,truth_accepted_bad_rate,oracle_ttd_gini,baseline_reported_gini,baseline_actual_ttd_gini,reject_bad_scale,method,est_ttd_bad_rate,est_reject_bad_rate,claimed_gini,actual_ttd_gini,bad_rate_bias,gini_bias,gini_uplift,reject_bad_rate_bias
risk_hard,0.5,2,60000,20921,20988,0.5007993509747309,0.195401028135537,0.23134741187095642,0.1594427227973938,0.2721756641569233,0.2551578696167627,0.24955122352418968,2.0,heckman,0.17345503259327316,0.18960010294495705,0.2564900061856432,0.2487458279451782,-0.02194599554226384,0.007744178240465027,-0.000805395579011492,-0.04174730892599937
risk_hard,0.5,3,60000,21113,20897,0.49742918352773147,0.19911061700944968,0.2453683316707611,0.1520959436893463,0.2834769853028485,0.2503520216098165,0.25662256544614603,2.0,none (biased baseline),0.1520959436893463,,0.2503520216098165,0.25662256544614603,-0.04701467332010337,-0.006270543836329523,0.0,
risk_hard,0.5,3,60000,21113,20897,0.49742918352773147,0.19911061700944968,0.2453683316707611,0.1520959436893463,0.2834769853028485,0.2503520216098165,0.25662256544614603,2.0,parcelling,0.2808378939918324,0.40565631430348853,0.42185998735454744,0.2608336929573527,0.08172727698238272,0.16102629439719474,0.004211127511206669,0.16028798263272742
risk_hard,0.5,3,60000,21113,20897,0.49742918352773147,0.19911061700944968,0.2453683316707611,0.1520959436893463,0.2834769853028485,0.2503520216098165,0.25662256544614603,2.0,fuzzy,0.28095532998522726,0.4058924001570808,0.43087897805647657,0.2638460285262454,0.08184471297577758,0.16703294953023118,0.007223463080099357,0.16052406848631967
risk_hard,0.5,3,60000,21113,20897,0.49742918352773147,0.19911061700944968,0.2453683316707611,0.1520959436893463,0.2834769853028485,0.2503520216098165,0.25662256544614603,2.0,ipw,0.16467760978072382,0.17213506533432205,0.2773879033709621,0.25504473443781306,-0.03443300722872586,0.022343168933149027,-0.001577831008332975,-0.07323326633643906
risk_hard,0.5,3,60000,21113,20897,0.49742918352773147,0.19911061700944968,0.2453683316707611,0.1520959436893463,0.2834769853028485,0.2503520216098165,0.25662256544614603,2.0,heckman,0.17856096066939425,0.2000452711453497,0.250674395841086,0.25527149520816494,-0.020549656340055428,-0.004597099367078972,-0.001351070237981089,-0.04532306052541141
risk_hard,0.5,4,60000,20966,20899,0.49919980890959037,0.20612076095947063,0.2512684762477875,0.160987988114357,0.2835210340659744,0.25617041463155577,0.263444638921974,2.0,none (biased baseline),0.160987988114357,,0.25617041463155577,0.263444638921974,-0.04513277284511363,-0.007274224290418241,0.0,
risk_hard,0.5,4,60000,20966,20899,0.49919980890959037,0.20612076095947063,0.2512684762477875,0.160987988114357,0.2835210340659744,0.25617041463155577,0.263444638921974,2.0,parcelling,0.2788009044112633,0.3997320445954352,0.4275213455987408,0.2664653956168339,0.07268014345179269,0.16105594998190687,0.003020756694859905,0.14846356834764773
risk_hard,0.5,4,60000,20966,20899,0.49919980890959037,0.20612076095947063,0.2512684762477875,0.160987988114357,0.2835210340659744,0.25617041463155577,0.263444638921974,2.0,fuzzy,0.2792519358127386,0.40063555335770923,0.4291672866044012,0.266114161691658,0.07313117485326798,0.16305312491274315,0.0026695227696840185,0.14936707710992175
risk_hard,0.5,4,60000,20966,20899,0.49919980890959037,0.20612076095947063,0.2512684762477875,0.160987988114357,0.2835210340659744,0.25617041463155577,0.263444638921974,2.0,ipw,0.1595679237547633,0.1608838348636599,0.2827626131562635,0.26277015532150605,-0.04655283720470732,0.01999245783475745,-0.0006744836004679566,-0.09038464138412758
risk_hard,0.5,4,60000,20966,20899,0.49919980890959037,0.20612076095947063,0.2512684762477875,0.160987988114357,0.2835210340659744,0.25617041463155577,0.263444638921974,2.0,heckman,0.17573691463993832,0.19327365272134936,0.2571088704291864,0.2622371910086345,-0.03038384631953231,-0.00512832057944812,-0.0012074479133394878,-0.057994823526438116
risk_hard,0.7,0,60000,12609,29418,0.6999785851952316,0.20180270405608414,0.22791141271591187,0.140625,0.2840796893629425,0.237041904303809,0.23587478486225133,2.0,none (biased baseline),0.140625,,0.237041904303809,0.23587478486225133,-0.06117770405608414,0.0011671194415576736,0.0,
risk_hard,0.7,0,60000,12609,29418,0.6999785851952316,0.20180270405608414,0.22791141271591187,0.140625,0.2840796893629425,0.237041904303809,0.23587478486225133,2.0,parcelling,0.24948247777453259,0.30002039567611666,0.3328280295225654,0.2557898033134469,0.04767977371844845,0.07703822620911849,0.019915018451195587,0.07210898296020479
risk_hard,0.7,0,60000,12609,29418,0.6999785851952316,0.20180270405608414,0.22791141271591187,0.140625,0.2840796893629425,0.237041904303809,0.23587478486225133,2.0,fuzzy,0.25070005222290487,0.3017598409593359,0.33947292081149927,0.254725516000998,0.04889734816682073,0.08474740481050125,0.01885073113874669,0.07384842824342402
risk_hard,0.7,0,60000,12609,29418,0.6999785851952316,0.20180270405608414,0.22791141271591187,0.140625,0.2840796893629425,0.237041904303809,0.23587478486225133,2.0,ipw,0.13402217517911125,0.1350720600592232,0.2542673338131318,0.23644034965387895,-0.06778052887697289,0.01782698415925288,0.0005655647916276152,-0.09283935265668866
risk_hard,0.7,0,60000,12609,29418,0.6999785851952316,0.20180270405608414,0.22791141271591187,0.140625,0.2840796893629425,0.237041904303809,0.23587478486225133,2.0,heckman,0.14470715136599915,0.15033677874187795,0.22711889973104205,0.2354214566610513,-0.05709555269008498,-0.008302556930009253,-0.0004533282012000317,-0.07757463397403391
risk_hard,0.7,1,60000,12644,29372,0.699067022086824,0.19539590747330962,0.2215796560049057,0.13374370336532593,0.27115963040915614,0.24073203137294485,0.22535147198745742,2.0,none (biased baseline),0.13374370336532593,,0.24073203137294485,0.22535147198745742,-0.061652204107983694,0.015380559385487436,0.0,
